6.0044742729306435, -11.45927935646628
12.008948545861294, -9.971750202294256
23.472035794183448, -12.507163596553859
30.022371364653246, -9.679375505735639
35.48098434004474, -12.212956352039603
41.48545861297539, -13.629682517016517
48.03579418344519, -9.982745490028083
54.04026845637584, -11.622875910324149
59.49888143176733, -9.8373078204579
65.50335570469798, -9.168927602456092
70.96196868008948, -7.830168023228142
78.05816554809844, -11.779142272359467
84.0626398210291, -14.38735779903851
95.52572706935125, -7.986600980532154
102.07606263982105, -9.477961825884146
108.08053691275167, -9.703198629158933
135.3736017897092, -7.254081584083014
141.37807606263982, -8.22399923842163
147.92841163310965, -8.374934551858729
154.47874720357942, -9.196082631253274
160.4832214765101, -10.463872626017423
167.03355704697987, -10.242467513922605
173.5838926174497, -11.138083678423534
179.5883668903803, -13.448426864677044
186.13870246085014, -13.822766433433292
192.6890380313199, -11.069446427721454
198.6935123042506, -12.932981103336667
205.7897091722595, -12.711742586510544
211.79418344519013, -9.809319815317247
217.79865771812086, -9.811152363272885
224.34899328859063, -7.2067685277738125
230.89932885906046, -8.251320862487507
236.90380313199108, -9.370174687038888
