5.458612975391496, -7.065495739920988
11.46308724832214, -6.099243181493648
23.472035794183448, -7.5178018944262
30.022371364653246, -5.8070350802037245
36.02684563758389, -7.298229330287021
42.03131991051454, -7.300061878242659
48.03579418344519, -6.184873149602553
54.04026845637584, -6.484578037983724
59.49888143176733, -6.411775905564284
66.04921700223713, -6.488243133895
72.0536912751678, -5.149650149935743
78.05816554809844, -9.098291208529679
84.0626398210291, -9.472464182017232
94.97986577181207, -8.805583321433673
102.07606263982105, -5.307749059926699
108.08053691275167, -6.3521347993717
135.3736017897092, -5.243443286210673
141.92393736017897, -5.09650625922224
148.4742729306488, -5.470845827978487
155.02460850111856, -6.143057737160267
161.02908277404924, -6.666166880860585
166.48769574944072, -5.550811556951785
173.5838926174497, -5.552977295444811
179.5883668903803, -7.267575800847258
186.13870246085014, -6.52489409300776
192.14317673378076, -4.81396068351659
199.23937360178974, -6.528892379456425
205.7897091722595, -6.009614926936076
211.24832214765104, -3.7772383264315312
217.79865771812086, -4.523918320719693
224.89485458612972, -3.5579989528297413
230.89932885906046, -4.676852777381124
236.35794183445188, -5.572135751344663
