Site_code,Site,Treatment,Fgroup,Species,Plot,LAImax,LAImin,LMA,Max_BM,Min_BM,BM_Growth,WT,PineBM_change,SpruceBM_change,BirchBM_change
MED,mes,dr,Evergreen shrubs,VaccOxyc,1,0.057630931,0.0085187,87.95628169,5.069002394,0.749273217,4.319729177,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Evergreen shrubs,VaccOxyc,2,0.075684488,0.011471292,87.95628169,6.656926116,1.008972163,5.647953954,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Evergreen shrubs,VaccOxyc,3,0.020377213,0.003470582,87.95628169,1.792303924,0.305259459,1.487044465,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Evergreen shrubs,VaccOxyc,4,0,0,87.95628169,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Evergreen shrubs,VaccOxyc,5,0.027776231,0.005679134,87.95628169,2.443093969,0.499515478,1.943578491,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Evergreen shrubs,VaccOxyc,6,0,0,87.95628169,0,0,0,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Evergreen shrubs,VaccOxyc,7,0,0,87.95628169,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Evergreen shrubs,VaccOxyc,8,0.017696339,0.004732611,87.95628169,1.556504137,0.416262898,1.140241239,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,BetuPube,1,0,0,62.0641707,0,0,0,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,BetuPube,2,0,0,62.0641707,0,0,0,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,BetuPube,3,0,0,62.0641707,0,0,0,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,BetuPube,4,0,0,62.0641707,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,BetuPube,5,0.17307176,0,62.0641707,10.74155524,0,10.74155524,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,BetuPube,6,0,0,62.0641707,0,0,0,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,BetuPube,7,0,0,62.0641707,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,BetuPube,8,0,0,62.0641707,0,0,0,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Agrostis,1,0,0,69.72478478,0,0,0,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Agrostis,2,0,0,69.72478478,0,0,0,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Agrostis,3,0.089749317,0,69.72478478,6.257751785,0,6.257751785,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Agrostis,4,0,0,69.72478478,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Agrostis,5,0.012465183,0,69.72478478,0.869132192,0,0.869132192,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Agrostis,6,0.034902512,0,69.72478478,2.433570139,0,2.433570139,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Agrostis,7,1.983801752,0.019703399,69.72478478,138.3201502,1.373815227,136.946335,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Agrostis,8,0.016204738,0,69.72478478,1.12987185,0,1.12987185,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Calamagrostis,1,0,0,105.8877306,0,0,0,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Calamagrostis,2,0,0,105.8877306,0,0,0,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Calamagrostis,3,0,0,105.8877306,0,0,0,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Calamagrostis,4,0.086368155,0,105.8877306,9.14532797,0,9.14532797,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Calamagrostis,5,0,0,105.8877306,0,0,0,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Calamagrostis,6,0,0,105.8877306,0,0,0,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Calamagrostis,7,0.017655603,0,105.8877306,1.869511762,0,1.869511762,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,Calamagrostis,8,0,0,105.8877306,0,0,0,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareCane,1,0.01085862,0,105.8877306,1.149794674,0,1.149794674,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareCane,2,0.019162271,0,105.8877306,2.029049424,0,2.029049424,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareCane,3,0,0,105.8877306,0,0,0,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareCane,4,0.042795739,0,105.8877306,4.531543714,0,4.531543714,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareCane,5,0.028743407,0,105.8877306,3.043574136,0,3.043574136,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareCane,6,0.040879512,0,105.8877306,4.328638772,0,4.328638772,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareCane,7,0.02427221,0,105.8877306,2.570129271,0,2.570129271,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareCane,8,0.019162271,0,105.8877306,2.029049424,0,2.029049424,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareChor,1,0.009684823,0,148.6032254,1.439195997,0,1.439195997,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareChor,2,0.012626847,0,148.6032254,1.876390181,0,1.876390181,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareChor,3,0.031125043,0.002067656,148.6032254,4.625281801,0.307260307,4.318021494,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareChor,4,0.029594072,0.014887121,148.6032254,4.397774557,2.212274212,2.185500345,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareChor,5,0.020958331,0,148.6032254,3.114475541,0,3.114475541,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareChor,6,0.008684154,0,148.6032254,1.29049329,0,1.29049329,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareChor,7,0.062518291,0,148.6032254,9.290419678,0,9.290419678,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareChor,8,0.051876648,0.000413531,148.6032254,7.70903722,0.061452061,7.647585158,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareEchi,1,0.20112103,0,148.6032254,29.88723381,0,29.88723381,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareEchi,2,0.295108986,0,148.6032254,43.85414723,0,43.85414723,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareEchi,3,0.010561196,0,148.6032254,1.569427772,0,1.569427772,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareEchi,4,0.469650378,0,148.6032254,69.79156102,0,69.79156102,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareEchi,5,0.354198939,0,148.6032254,52.63510474,0,52.63510474,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareEchi,6,0.376103749,0,148.6032254,55.89023022,0,55.89023022,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareEchi,7,0.244464458,0,148.6032254,36.32820699,0,36.32820699,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareEchi,8,0.202276568,0,148.6032254,30.05895049,0,30.05895049,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLasi,1,0.044563422,0,159.4463035,7.105472864,0,7.105472864,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLasi,2,0,0,159.4463035,0,0,0,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLasi,3,0.019098609,0,159.4463035,3.045202656,0,3.045202656,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLasi,4,0,0,159.4463035,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLasi,5,0.028647914,0,159.4463035,4.567803984,0,4.567803984,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLasi,6,0,0,159.4463035,0,0,0,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLasi,7,0,0,159.4463035,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLasi,8,0.035014117,0.006366203,159.4463035,5.582871536,1.015067552,4.567803984,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLivi,1,0,0,148.6032254,0,0,0,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLivi,2,0.003678251,0,148.6032254,0.546599915,0,0.546599915,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLivi,3,0,0,148.6032254,0,0,0,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLivi,4,0,0,148.6032254,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLivi,5,0,0,148.6032254,0,0,0,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLivi,6,0,0,148.6032254,0,0,0,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLivi,7,0,0,148.6032254,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareLivi,8,0,0,148.6032254,0,0,0,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareMage,1,0,0,105.8877306,0,0,0,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareMage,2,0,0,105.8877306,0,0,0,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareMage,3,0,0,105.8877306,0,0,0,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareMage,4,0,0,105.8877306,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareMage,5,0,0,105.8877306,0,0,0,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareMage,6,0,0,105.8877306,0,0,0,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareMage,7,0,0,105.8877306,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareMage,8,0,0,105.8877306,0,0,0,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CarePauc,1,0.055513291,0.001980597,148.6032254,8.249454101,0.294323031,7.95513107,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CarePauc,2,0.063367683,0,148.6032254,9.416642151,0,9.416642151,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CarePauc,3,0.013878323,0.000396119,148.6032254,2.062363525,0.058864606,2.003498919,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CarePauc,4,0.101774367,0.000990298,148.6032254,15.12399918,0.147161516,14.97683767,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CarePauc,5,0,0,148.6032254,0,0,0,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CarePauc,6,0.015420359,0,148.6032254,2.291515028,0,2.291515028,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CarePauc,7,0,0,148.6032254,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CarePauc,8,0.002970895,0,148.6032254,0.441484547,0,0.441484547,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareRost,1,0.023686318,0,105.8877306,2.508090413,0,2.508090413,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareRost,2,0.035529476,0.008532201,105.8877306,3.76213562,0.903455435,2.858680185,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareRost,3,0,0,105.8877306,0,0,0,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareRost,4,0,0,105.8877306,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareRost,5,0.008882369,0,105.8877306,0.940533905,0,0.940533905,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareRost,6,0,0,105.8877306,0,0,0,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareRost,7,0,0,105.8877306,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,CareRost,8,0,0,105.8877306,0,0,0,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioAngu,1,0.054415994,0,105.8877306,5.761986123,0,5.761986123,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioAngu,2,0.088790142,0,105.8877306,9.401786635,0,9.401786635,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioAngu,3,0.036052526,0,105.8877306,3.817520118,0,3.817520118,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioAngu,4,0,0,105.8877306,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioAngu,5,0,0,105.8877306,0,0,0,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioAngu,6,0,0,105.8877306,0,0,0,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioAngu,7,0,0,105.8877306,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioAngu,8,0,0,105.8877306,0,0,0,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioVagi,1,0,0,105.8877306,0,0,0,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioVagi,2,0,0,138.11422,0,0,0,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioVagi,3,0.04274677,0,138.11422,5.903936846,0,5.903936846,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioVagi,4,0,0,138.11422,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioVagi,5,0,0,138.11422,0,0,0,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioVagi,6,0,0,138.11422,0,0,0,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioVagi,7,0,0,138.11422,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Graminoids,ErioVagi,8,0,0,138.11422,0,0,0,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,CirsPalu,1,0,0,69.62371052,0,0,0,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,CirsPalu,2,0,0,69.62371052,0,0,0,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,CirsPalu,3,0,0,69.62371052,0,0,0,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,CirsPalu,4,0,0,69.62371052,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,CirsPalu,5,0,0,69.62371052,0,0,0,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,CirsPalu,6,0,0,69.62371052,0,0,0,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,CirsPalu,7,0,0,69.62371052,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,CirsPalu,8,0.160840606,0.018860129,69.62371052,11.19831976,1.313112184,9.885207579,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,DrosRotu,1,0,0,39.31034483,0,0,0,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,DrosRotu,2,0,0,39.31034483,0,0,0,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,DrosRotu,3,0,0,39.31034483,0,0,0,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,DrosRotu,4,0,0,39.31034483,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,DrosRotu,5,0,0,39.31034483,0,0,0,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,DrosRotu,6,0.004256262,0,39.31034483,0.167315107,0,0.167315107,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,DrosRotu,7,0.00236459,0,39.31034483,0.092952837,0,0.092952837,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,DrosRotu,8,0.00236459,0,39.31034483,0.092952837,0,0.092952837,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,Melampyrum,1,0.006957053,0,69.62371052,0.484375867,0,0.484375867,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,Melampyrum,2,0,0,69.62371052,0,0,0,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,Melampyrum,3,0,0,69.62371052,0,0,0,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,Melampyrum,4,0,0,69.62371052,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,Melampyrum,5,0,0,69.62371052,0,0,0,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,Melampyrum,6,0,0,69.62371052,0,0,0,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,Melampyrum,7,0,0,69.62371052,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,Melampyrum,8,0,0,69.62371052,0,0,0,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,TrieEuro,1,0,0,69.62371052,0,0,0,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,TrieEuro,2,0,0,69.62371052,0,0,0,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,TrieEuro,3,0,0,69.62371052,0,0,0,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,TrieEuro,4,0.087312476,0,69.62371052,6.079018521,0,6.079018521,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,TrieEuro,5,0,0,69.62371052,0,0,0,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,TrieEuro,6,0.09402882,0,69.62371052,6.54663533,0,6.54663533,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,TrieEuro,7,0.144401402,0,69.62371052,10.0537614,0,10.0537614,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,TrieEuro,8,0.097386992,0,69.62371052,6.780443735,0,6.780443735,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,ViolPalu,1,0,0,32.80297949,0,0,0,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,ViolPalu,2,0,0,32.80297949,0,0,0,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,ViolPalu,3,0,0,32.80297949,0,0,0,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,ViolPalu,4,0,0,32.80297949,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,ViolPalu,5,0.012879593,0,32.80297949,0.422489038,0,0.422489038,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,ViolPalu,6,0,0,32.80297949,0,0,0,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,ViolPalu,7,0.043497997,0,32.80297949,1.426863905,0,1.426863905,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Forbs,ViolPalu,8,0.164679594,0,32.80297949,5.40198133,0,5.40198133,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_S,1,0.029808749,0.009226184,198.2584926,5.909837702,1.829169427,4.080668275,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_S,2,0.078247967,0.023065461,198.2584926,15.51332397,4.572923567,10.9404004,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_S,3,0,0,198.2584926,0,0,0,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_S,4,0.029808749,0.009226184,198.2584926,5.909837702,1.829169427,4.080668275,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_S,5,0,0,198.2584926,0,0,0,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_S,6,0,0,198.2584926,0,0,0,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_S,7,0,0,198.2584926,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_S,8,0,0,198.2584926,0,0,0,-19,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_G,1,0.001160064,0,198.2584926,0.229992476,0,0.229992476,-20.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_G,2,0.004640255,0,198.2584926,0.919969903,0,0.919969903,-22.2,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_G,3,0.001160064,0,198.2584926,0.229992476,0,0.229992476,-30.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_G,4,0.002631364,0,198.2584926,0.52169025,0,0.52169025,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_G,5,0.001160064,0,198.2584926,0.229992476,0,0.229992476,-21.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_G,6,0.001160064,0,198.2584926,0.229992476,0,0.229992476,-22.4,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_G,7,0,0,198.2584926,0,0,0,-20.6,3040.412198,2042.074487,391.5619003
MED,mes,dr,Tree seedlings,PinuSylv_G,8,0.001754243,0,198.2584926,0.3477935,0,0.3477935,-19,3040.412198,2042.074487,391.5619003
OLC,oli,ctr,Evergreen shrubs,AndrPoli,1,0.092336861,0.086082332,216.6729509,20.00690017,18.65171283,1.355187341,-15.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,AndrPoli,2,0.04193723,0.024163462,216.6729509,9.08666344,5.235568514,3.851094926,-9.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,AndrPoli,3,0.044430369,0.024163462,216.6729509,9.626859217,5.235568514,4.391290703,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,AndrPoli,4,0.02275337,0.012081731,216.6729509,4.930039782,2.617784257,2.312255525,-15,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,AndrPoli,5,0.070785471,0.06870122,216.6729509,15.33729691,14.88569596,0.451600951,-14,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,AndrPoli,6,0.114399599,0.102694712,216.6729509,24.78729878,22.25116619,2.536132591,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,AndrPoli,7,0.152107558,0.122327524,216.6729509,32.95759347,26.5050656,6.452527865,-12.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,AndrPoli,8,0.017370724,0,216.6729509,3.76376592,0,3.76376592,-11.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,AndrPoli,9,0.094038963,0.049837139,216.6729509,20.37569966,10.79836006,9.577339596,-16.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,VaccOxyc,1,0.043589672,0.02891625,127.119178,5.541083227,3.675809931,1.865273296,-15.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,VaccOxyc,2,0.111944814,0.047624016,127.119178,14.23033272,6.053925762,8.176406954,-9.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,VaccOxyc,3,0.033384541,0.02365875,127.119178,4.24381535,3.007480853,1.236334498,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,VaccOxyc,4,0.047025,0.022990904,127.119178,5.977779345,2.92258485,3.055194495,-15,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,VaccOxyc,5,0.083575725,0.03943125,127.119178,10.6240774,5.012468088,5.611609312,-14,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,VaccOxyc,6,0.055843545,0.038555,127.119178,7.098785531,4.901079908,2.197705623,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,VaccOxyc,7,0.122656862,0.097711343,127.119178,15.59203942,12.42098561,3.171053806,-12.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,VaccOxyc,8,0.159929711,0.09551125,127.119178,20.33013343,12.14131159,8.188821845,-11.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Evergreen shrubs,VaccOxyc,9,0.089775,0.052140086,127.119178,11.41212421,6.628004929,4.784119276,-16.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Deciduous shrubs,BetuNana,1,0.14642339,0,94.48416256,13.83469143,0,13.83469143,-15.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Deciduous shrubs,BetuNana,2,0.06294575,0,94.48416256,5.947376452,0,5.947376452,-9.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Deciduous shrubs,BetuNana,3,0.076640547,0,94.48416256,7.241317868,0,7.241317868,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Deciduous shrubs,BetuNana,4,0.059862263,0,94.48416256,5.656035804,0,5.656035804,-15,-241.2752283,na,90.32996055
OLC,oli,ctr,Deciduous shrubs,BetuNana,5,0.259757059,0,94.48416256,24.54292822,0,24.54292822,-14,-241.2752283,na,90.32996055
OLC,oli,ctr,Deciduous shrubs,BetuNana,6,0.165953629,0,94.48416256,15.67998964,0,15.67998964,-11.8,-241.2752283,na,90.32996055
OLC,oli,ctr,Deciduous shrubs,BetuNana,7,0.203334358,0,94.48416256,19.21187658,0,19.21187658,-12.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Deciduous shrubs,BetuNana,8,0.325206603,0,94.48416256,30.72687355,0,30.72687355,-11.6,-241.2752283,na,90.32996055
OLC,oli,ctr,Deciduous shrubs,BetuNana,9,0.290338709,0,94.48416256,27.4324098,0,27.4324098,-16.4,-241.2752283,na,90.32996055
OLC,oli,ctr,Graminoids,CareLasi,1,0.142130894,0.013642857,207.8108636,29.53634373,2.835133925,26.7012098,-15.6,-241.2752283,na,90.32996055
